year,continent,country,city,population,lat,lon
1912,"Europe","Germany","Berlin",3386.71428571429,52.5243700,13.4105300
1913,"Europe","Germany","Berlin",3443.35714285714,52.5243700,13.4105300
1914,"Europe","Germany","Berlin",3500.0,52.5243700,13.4105300
1915,"Europe","Germany","Berlin",3546.63636363636,52.5243700,13.4105300
1916,"Europe","Germany","Berlin",3593.27272727273,52.5243700,13.4105300
1917,"Europe","Germany","Berlin",3639.90909090909,52.5243700,13.4105300
1918,"Europe","Germany","Berlin",3686.54545454545,52.5243700,13.4105300
1919,"Europe","Germany","Berlin",3733.18181818182,52.5243700,13.4105300
1920,"Europe","Germany","Berlin",3779.81818181818,52.5243700,13.4105300
1921,"Europe","Germany","Berlin",3826.45454545455,52.5243700,13.4105300
1922,"Europe","Germany","Berlin",3873.09090909091,52.5243700,13.4105300
1923,"Europe","Germany","Berlin",3919.72727272727,52.5243700,13.4105300
1924,"Europe","Germany","Berlin",3966.36363636364,52.5243700,13.4105300
1925,"Europe","Germany","Berlin",4013.0,52.5243700,13.4105300
1926,"Europe","Germany","Berlin",4000.76,52.5243700,13.4105300
1927,"Europe","Germany","Berlin",3988.52,52.5243700,13.4105300
1928,"Europe","Germany","Berlin",3976.28,52.5243700,13.4105300
1929,"Europe","Germany","Berlin",3964.04,52.5243700,13.4105300
1930,"Europe","Germany","Berlin",3951.8,52.5243700,13.4105300
1931,"Europe","Germany","Berlin",3939.56,52.5243700,13.4105300
1932,"Europe","Germany","Berlin",3927.32,52.5243700,13.4105300
1933,"Europe","Germany","Berlin",3915.08,52.5243700,13.4105300
1934,"Europe","Germany","Berlin",3902.84,52.5243700,13.4105300
1935,"Europe","Germany","Berlin",3890.6,52.5243700,13.4105300
1936,"Europe","Germany","Berlin",3878.36,52.5243700,13.4105300
1937,"Europe","Germany","Berlin",3866.12,52.5243700,13.4105300
1938,"Europe","Germany","Berlin",3853.88,52.5243700,13.4105300
1939,"Europe","Germany","Berlin",3841.64,52.5243700,13.4105300
1940,"Europe","Germany","Berlin",3829.4,52.5243700,13.4105300
1941,"Europe","Germany","Berlin",3817.16,52.5243700,13.4105300
1942,"Europe","Germany","Berlin",3804.92,52.5243700,13.4105300
1943,"Europe","Germany","Berlin",3792.68,52.5243700,13.4105300
1944,"Europe","Germany","Berlin",3780.44,52.5243700,13.4105300
1945,"Europe","Germany","Berlin",3768.2,52.5243700,13.4105300
1946,"Europe","Germany","Berlin",3755.96,52.5243700,13.4105300
1947,"Europe","Germany","Berlin",3743.72,52.5243700,13.4105300
1948,"Europe","Germany","Berlin",3731.48,52.5243700,13.4105300
1949,"Europe","Germany","Berlin",3719.24,52.5243700,13.4105300
1950,"Europe","Germany","Berlin",3707.0,52.5243700,13.4105300
1951,"Europe","Germany","Berlin",3625.4,52.5243700,13.4105300
1584,"Asia","India","Bijapur",168.0,16.8244200,75.7153700
1585,"Asia","India","Bijapur",170.0,16.8244200,75.7153700
1586,"Asia","India","Bijapur",172.0,16.8244200,75.7153700
1587,"Asia","India","Bijapur",174.0,16.8244200,75.7153700
1588,"Asia","India","Bijapur",176.0,16.8244200,75.7153700
1589,"Asia","India","Bijapur",178.0,16.8244200,75.7153700
1590,"Asia","India","Bijapur",180.0,16.8244200,75.7153700
1591,"Asia","India","Bijapur",182.0,16.8244200,75.7153700
1592,"Asia","India","Bijapur",184.0,16.8244200,75.7153700
1593,"Asia","India","Bijapur",186.0,16.8244200,75.7153700
1594,"Asia","India","Bijapur",188.0,16.8244200,75.7153700
1595,"Asia","India","Bijapur",190.0,16.8244200,75.7153700
1596,"Asia","India","Bijapur",192.0,16.8244200,75.7153700
1597,"Asia","India","Bijapur",194.0,16.8244200,75.7153700
1598,"Asia","India","Bijapur",196.0,16.8244200,75.7153700
1599,"Asia","India","Bijapur",198.0,16.8244200,75.7153700
1600,"Asia","India","Bijapur",200.0,16.8244200,75.7153700
1601,"Asia","India","Bijapur",202.564102564103,16.8244200,75.7153700
1602,"Asia","India","Bijapur",205.128205128205,16.8244200,75.7153700
1603,"Asia","India","Bijapur",207.692307692308,16.8244200,75.7153700
1604,"Asia","India","Bijapur",210.25641025641,16.8244200,75.7153700
1605,"Asia","India","Bijapur",212.820512820513,16.8244200,75.7153700
1606,"Asia","India","Bijapur",215.384615384615,16.8244200,75.7153700
1607,"Asia","India","Bijapur",217.948717948718,16.8244200,75.7153700
1608,"Asia","India","Bijapur",220.51282051282,16.8244200,75.7153700
1609,"Asia","India","Bijapur",223.076923076923,16.8244200,75.7153700
1610,"Asia","India","Bijapur",225.641025641026,16.8244200,75.7153700
1611,"Asia","India","Bijapur",228.205128205128,16.8244200,75.7153700
1612,"Asia","India","Bijapur",230.769230769231,16.8244200,75.7153700
1613,"Asia","India","Bijapur",233.333333333333,16.8244200,75.7153700
1614,"Asia","India","Bijapur",235.897435897436,16.8244200,75.7153700
1615,"Asia","India","Bijapur",238.461538461538,16.8244200,75.7153700
1616,"Asia","India","Bijapur",241.025641025641,16.8244200,75.7153700
1617,"Asia","India","Bijapur",243.589743589744,16.8244200,75.7153700
1618,"Asia","India","Bijapur",246.153846153846,16.8244200,75.7153700
1619,"Asia","India","Bijapur",248.717948717949,16.8244200,75.7153700
1620,"Asia","India","Bijapur",251.282051282051,16.8244200,75.7153700
1621,"Asia","India","Bijapur",253.846153846154,16.8244200,75.7153700
1622,"Asia","India","Bijapur",256.410256410256,16.8244200,75.7153700
1623,"Asia","India","Bijapur",258.974358974359,16.8244200,75.7153700
1624,"Asia","India","Bijapur",261.538461538462,16.8244200,75.7153700
1625,"Asia","India","Bijapur",264.102564102564,16.8244200,75.7153700
1626,"Asia","India","Bijapur",266.666666666667,16.8244200,75.7153700
1627,"Asia","India","Bijapur",269.230769230769,16.8244200,75.7153700
1628,"Asia","India","Bijapur",271.794871794872,16.8244200,75.7153700
1629,"Asia","India","Bijapur",274.358974358974,16.8244200,75.7153700
1630,"Asia","India","Bijapur",276.923076923077,16.8244200,75.7153700
1631,"Asia","India","Bijapur",279.48717948718,16.8244200,75.7153700
1632,"Asia","India","Bijapur",282.051282051282,16.8244200,75.7153700
1633,"Asia","India","Bijapur",284.615384615385,16.8244200,75.7153700
1634,"Asia","India","Bijapur",287.179487179487,16.8244200,75.7153700
1635,"Asia","India","Bijapur",289.74358974359,16.8244200,75.7153700
1636,"Asia","India","Bijapur",292.307692307692,16.8244200,75.7153700
1637,"Asia","India","Bijapur",294.871794871795,16.8244200,75.7153700
1638,"Asia","India","Bijapur",297.435897435897,16.8244200,75.7153700
1639,"Asia","India","Bijapur",300.0,16.8244200,75.7153700
1640,"Asia","India","Bijapur",304.444444444444,16.8244200,75.7153700
1641,"Asia","India","Bijapur",308.888888888889,16.8244200,75.7153700
1642,"Asia","India","Bijapur",313.333333333333,16.8244200,75.7153700
1643,"Asia","India","Bijapur",317.777777777778,16.8244200,75.7153700
1644,"Asia","India","Bijapur",322.222222222222,16.8244200,75.7153700
1645,"Asia","India","Bijapur",326.666666666667,16.8244200,75.7153700
1646,"Asia","India","Bijapur",331.111111111111,16.8244200,75.7153700
1647,"Asia","India","Bijapur",335.555555555556,16.8244200,75.7153700
1648,"Asia","India","Bijapur",340.0,16.8244200,75.7153700
1649,"Asia","India","Bijapur",340.0,16.8244200,75.7153700
1650,"Asia","India","Bijapur",340.0,16.8244200,75.7153700
1651,"Asia","India","Bijapur",338.371287128713,16.8244200,75.7153700
1652,"Asia","India","Bijapur",336.742574257426,16.8244200,75.7153700
1653,"Asia","India","Bijapur",335.113861386139,16.8244200,75.7153700
1654,"Asia","India","Bijapur",333.485148514851,16.8244200,75.7153700
1655,"Asia","India","Bijapur",331.856435643564,16.8244200,75.7153700
1656,"Asia","India","Bijapur",330.227722772277,16.8244200,75.7153700
1657,"Asia","India","Bijapur",328.59900990099,16.8244200,75.7153700
1658,"Asia","India","Bijapur",326.970297029703,16.8244200,75.7153700
1659,"Asia","India","Bijapur",325.341584158416,16.8244200,75.7153700
1660,"Asia","India","Bijapur",323.712871287129,16.8244200,75.7153700
1661,"Asia","India","Bijapur",322.084158415842,16.8244200,75.7153700
1662,"Asia","India","Bijapur",320.455445544554,16.8244200,75.7153700
1663,"Asia","India","Bijapur",318.826732673267,16.8244200,75.7153700
1664,"Asia","India","Bijapur",317.19801980198,16.8244200,75.7153700
1665,"Asia","India","Bijapur",315.569306930693,16.8244200,75.7153700
1666,"Asia","India","Bijapur",313.940594059406,16.8244200,75.7153700
1667,"Asia","India","Bijapur",312.311881188119,16.8244200,75.7153700
1668,"Asia","India","Bijapur",310.683168316832,16.8244200,75.7153700
1669,"Asia","India","Bijapur",309.054455445545,16.8244200,75.7153700
1670,"Asia","India","Bijapur",307.425742574257,16.8244200,75.7153700
1671,"Asia","India","Bijapur",305.79702970297,16.8244200,75.7153700
1672,"Asia","India","Bijapur",304.168316831683,16.8244200,75.7153700
1673,"Asia","India","Bijapur",302.539603960396,16.8244200,75.7153700
1674,"Asia","India","Bijapur",300.910891089109,16.8244200,75.7153700
1675,"Asia","India","Bijapur",299.282178217822,16.8244200,75.7153700
1676,"Asia","India","Bijapur",297.653465346535,16.8244200,75.7153700
1677,"Asia","India","Bijapur",296.024752475248,16.8244200,75.7153700
1678,"Asia","India","Bijapur",294.39603960396,16.8244200,75.7153700
1679,"Asia","India","Bijapur",292.767326732673,16.8244200,75.7153700
1680,"Asia","India","Bijapur",291.138613861386,16.8244200,75.7153700
1681,"Asia","India","Bijapur",289.509900990099,16.8244200,75.7153700
1682,"Asia","India","Bijapur",287.881188118812,16.8244200,75.7153700
1683,"Asia","India","Bijapur",286.252475247525,16.8244200,75.7153700
1684,"Asia","India","Bijapur",284.623762376238,16.8244200,75.7153700
1685,"Asia","India","Bijapur",282.99504950495,16.8244200,75.7153700
1686,"Asia","India","Bijapur",281.366336633663,16.8244200,75.7153700
1687,"Asia","India","Bijapur",279.737623762376,16.8244200,75.7153700
1688,"Asia","India","Bijapur",278.108910891089,16.8244200,75.7153700
1689,"Asia","India","Bijapur",276.480198019802,16.8244200,75.7153700
1690,"Asia","India","Bijapur",274.851485148515,16.8244200,75.7153700
1691,"Asia","India","Bijapur",273.222772277228,16.8244200,75.7153700
1692,"Asia","India","Bijapur",271.594059405941,16.8244200,75.7153700
1693,"Asia","India","Bijapur",269.965346534653,16.8244200,75.7153700
1694,"Asia","India","Bijapur",268.336633663366,16.8244200,75.7153700
1695,"Asia","India","Bijapur",266.707920792079,16.8244200,75.7153700
1696,"Asia","India","Bijapur",265.079207920792,16.8244200,75.7153700
1697,"Asia","India","Bijapur",263.450495049505,16.8244200,75.7153700
1698,"Asia","India","Bijapur",261.821782178218,16.8244200,75.7153700
1699,"Asia","India","Bijapur",260.193069306931,16.8244200,75.7153700
1700,"Asia","India","Bijapur",258.564356435644,16.8244200,75.7153700
1701,"Asia","India","Bijapur",256.935643564356,16.8244200,75.7153700
1702,"Asia","India","Bijapur",255.306930693069,16.8244200,75.7153700
1703,"Asia","India","Bijapur",253.678217821782,16.8244200,75.7153700
1704,"Asia","India","Bijapur",252.049504950495,16.8244200,75.7153700
1705,"Asia","India","Bijapur",250.420792079208,16.8244200,75.7153700
1706,"Asia","India","Bijapur",248.792079207921,16.8244200,75.7153700
1707,"Asia","India","Bijapur",247.163366336634,16.8244200,75.7153700
1708,"Asia","India","Bijapur",245.534653465347,16.8244200,75.7153700
1709,"Asia","India","Bijapur",243.905940594059,16.8244200,75.7153700
1710,"Asia","India","Bijapur",242.277227722772,16.8244200,75.7153700
1889,"Europe","UK","Birmingham",910.08,52.4814200,-1.8998300
1890,"Europe","UK","Birmingham",940.8,52.4814200,-1.8998300
1891,"Europe","UK","Birmingham",971.52,52.4814200,-1.8998300
1892,"Europe","UK","Birmingham",1002.24,52.4814200,-1.8998300
1893,"Europe","UK","Birmingham",1032.96,52.4814200,-1.8998300
1894,"Europe","UK","Birmingham",1063.68,52.4814200,-1.8998300
1895,"Europe","UK","Birmingham",1094.4,52.4814200,-1.8998300
1896,"Europe","UK","Birmingham",1125.12,52.4814200,-1.8998300
1897,"Europe","UK","Birmingham",1155.84,52.4814200,-1.8998300
1898,"Europe","UK","Birmingham",1186.56,52.4814200,-1.8998300
1899,"Europe","UK","Birmingham",1217.28,52.4814200,-1.8998300
1900,"Europe","UK","Birmingham",1248.0,52.4814200,-1.8998300
1901,"Europe","UK","Birmingham",1266.0,52.4814200,-1.8998300
1902,"Europe","UK","Birmingham",1284.0,52.4814200,-1.8998300
1903,"Europe","UK","Birmingham",1302.0,52.4814200,-1.8998300
1904,"Europe","UK","Birmingham",1320.0,52.4814200,-1.8998300
1905,"Europe","UK","Birmingham",1338.0,52.4814200,-1.8998300
1906,"Europe","UK","Birmingham",1356.0,52.4814200,-1.8998300
1907,"Europe","UK","Birmingham",1374.0,52.4814200,-1.8998300
1908,"Europe","UK","Birmingham",1392.0,52.4814200,-1.8998300
1909,"Europe","UK","Birmingham",1410.0,52.4814200,-1.8998300
1910,"Europe","UK","Birmingham",1428.0,52.4814200,-1.8998300
1911,"Europe","UK","Birmingham",1446.0,52.4814200,-1.8998300
1912,"Europe","UK","Birmingham",1464.0,52.4814200,-1.8998300
1913,"Europe","UK","Birmingham",1482.0,52.4814200,-1.8998300
1914,"Europe","UK","Birmingham",1500.0,52.4814200,-1.8998300
1924,"North America","US","Boston",1722.18181818182,42.3479190,-71.0645300
1925,"North America","US","Boston",1764.0,42.3479190,-71.0645300
1926,"North America","US","Boston",1795.48,42.3479190,-71.0645300
1927,"North America","US","Boston",1826.96,42.3479190,-71.0645300
1928,"North America","US","Boston",1858.44,42.3479190,-71.0645300
1911,"Latin America","Argentina","Buenos Aires",1453.42857142857,-34.6131500,-58.4000000
1912,"Latin America","Argentina","Buenos Aires",1512.28571428571,-34.6131500,-58.4000000
1913,"Latin America","Argentina","Buenos Aires",1571.14285714286,-34.6131500,-58.4000000
1914,"Latin America","Argentina","Buenos Aires",1630.0,-34.6131500,-58.4000000
1915,"Latin America","Argentina","Buenos Aires",1700.90909090909,-34.6131500,-58.4000000
1916,"Latin America","Argentina","Buenos Aires",1771.81818181818,-34.6131500,-58.4000000
1917,"Latin America","Argentina","Buenos Aires",1842.72727272727,-34.6131500,-58.4000000
1918,"Latin America","Argentina","Buenos Aires",1913.63636363636,-34.6131500,-58.4000000
1919,"Latin America","Argentina","Buenos Aires",1984.54545454545,-34.6131500,-58.4000000
1920,"Latin America","Argentina","Buenos Aires",2055.45454545455,-34.6131500,-58.4000000
1921,"Latin America","Argentina","Buenos Aires",2126.36363636364,-34.6131500,-58.4000000
1922,"Latin America","Argentina","Buenos Aires",2197.27272727273,-34.6131500,-58.4000000
1923,"Latin America","Argentina","Buenos Aires",2268.18181818182,-34.6131500,-58.4000000
1924,"Latin America","Argentina","Buenos Aires",2339.09090909091,-34.6131500,-58.4000000
1925,"Latin America","Argentina","Buenos Aires",2410.0,-34.6131500,-58.4000000
1926,"Latin America","Argentina","Buenos Aires",2517.52,-34.6131500,-58.4000000
1927,"Latin America","Argentina","Buenos Aires",2625.04,-34.6131500,-58.4000000
1928,"Latin America","Argentina","Buenos Aires",2732.56,-34.6131500,-58.4000000
1929,"Latin America","Argentina","Buenos Aires",2840.08,-34.6131500,-58.4000000
1930,"Latin America","Argentina","Buenos Aires",2947.6,-34.6131500,-58.4000000
1931,"Latin America","Argentina","Buenos Aires",3055.12,-34.6131500,-58.4000000
1932,"Latin America","Argentina","Buenos Aires",3162.64,-34.6131500,-58.4000000
1933,"Latin America","Argentina","Buenos Aires",3270.16,-34.6131500,-58.4000000
1934,"Latin America","Argentina","Buenos Aires",3377.68,-34.6131500,-58.4000000
1935,"Latin America","Argentina","Buenos Aires",3485.2,-34.6131500,-58.4000000
1936,"Latin America","Argentina","Buenos Aires",3592.72,-34.6131500,-58.4000000
1937,"Latin America","Argentina","Buenos Aires",3700.24,-34.6131500,-58.4000000
1938,"Latin America","Argentina","Buenos Aires",3807.76,-34.6131500,-58.4000000
1939,"Latin America","Argentina","Buenos Aires",3915.28,-34.6131500,-58.4000000
1940,"Latin America","Argentina","Buenos Aires",4022.8,-34.6131500,-58.4000000
1941,"Latin America","Argentina","Buenos Aires",4130.32,-34.6131500,-58.4000000
1942,"Latin America","Argentina","Buenos Aires",4237.84,-34.6131500,-58.4000000
1943,"Latin America","Argentina","Buenos Aires",4345.36,-34.6131500,-58.4000000
1944,"Latin America","Argentina","Buenos Aires",4452.88,-34.6131500,-58.4000000
1945,"Latin America","Argentina","Buenos Aires",4560.4,-34.6131500,-58.4000000
1946,"Latin America","Argentina","Buenos Aires",4667.92,-34.6131500,-58.4000000
1947,"Latin America","Argentina","Buenos Aires",4775.44,-34.6131500,-58.4000000
1948,"Latin America","Argentina","Buenos Aires",4882.96,-34.6131500,-58.4000000
1949,"Latin America","Argentina","Buenos Aires",4990.48,-34.6131500,-58.4000000
1950,"Latin America","Argentina","Buenos Aires",5098.0,-34.6131500,-58.4000000
1951,"Latin America","Argentina","Buenos Aires",5238.2,-34.6131500,-58.4000000
1952,"Latin America","Argentina","Buenos Aires",5378.4,-34.6131500,-58.4000000
1953,"Latin America","Argentina","Buenos Aires",5518.6,-34.6131500,-58.4000000
1954,"Latin America","Argentina","Buenos Aires",5658.8,-34.6131500,-58.4000000
1955,"Latin America","Argentina","Buenos Aires",5799.0,-34.6131500,-58.4000000
1956,"Latin America","Argentina","Buenos Aires",5958.8,-34.6131500,-58.4000000
1957,"Latin America","Argentina","Buenos Aires",6118.6,-34.6131500,-58.4000000
1958,"Latin America","Argentina","Buenos Aires",6278.4,-34.6131500,-58.4000000
1959,"Latin America","Argentina","Buenos Aires",6438.2,-34.6131500,-58.4000000
1960,"Latin America","Argentina","Buenos Aires",6598.0,-34.6131500,-58.4000000
1961,"Latin America","Argentina","Buenos Aires",6741.8,-34.6131500,-58.4000000
1962,"Latin America","Argentina","Buenos Aires",6885.6,-34.6131500,-58.4000000
1963,"Latin America","Argentina","Buenos Aires",7029.4,-34.6131500,-58.4000000
1964,"Latin America","Argentina","Buenos Aires",7173.2,-34.6131500,-58.4000000
1965,"Latin America","Argentina","Buenos Aires",7317.0,-34.6131500,-58.4000000
1966,"Latin America","Argentina","Buenos Aires",7578.6,-34.6131500,-58.4000000
1967,"Latin America","Argentina","Buenos Aires",7840.2,-34.6131500,-58.4000000
1968,"Latin America","Argentina","Buenos Aires",8101.8,-34.6131500,-58.4000000
1969,"Latin America","Argentina","Buenos Aires",8363.4,-34.6131500,-58.4000000
1970,"Latin America","Argentina","Buenos Aires",8625.0,-34.6131500,-58.4000000
1971,"Latin America","Argentina","Buenos Aires",8649.0,-34.6131500,-58.4000000
1972,"Latin America","Argentina","Buenos Aires",8673.0,-34.6131500,-58.4000000
1973,"Latin America","Argentina","Buenos Aires",8697.0,-34.6131500,-58.4000000
1974,"Latin America","Argentina","Buenos Aires",8721.0,-34.6131500,-58.4000000
1975,"Latin America","Argentina","Buenos Aires",8745.0,-34.6131500,-58.4000000
1976,"Latin America","Argentina","Buenos Aires",8880.4,-34.6131500,-58.4000000
1977,"Latin America","Argentina","Buenos Aires",9015.8,-34.6131500,-58.4000000
1978,"Latin America","Argentina","Buenos Aires",9151.2,-34.6131500,-58.4000000
1979,"Latin America","Argentina","Buenos Aires",9286.6,-34.6131500,-58.4000000
1980,"Latin America","Argentina","Buenos Aires",9422.0,-34.6131500,-58.4000000
1981,"Latin America","Argentina","Buenos Aires",9529.4,-34.6131500,-58.4000000
1982,"Latin America","Argentina","Buenos Aires",9636.8,-34.6131500,-58.4000000
1983,"Latin America","Argentina","Buenos Aires",9744.2,-34.6131500,-58.4000000
1984,"Latin America","Argentina","Buenos Aires",9851.6,-34.6131500,-58.4000000
1985,"Latin America","Argentina","Buenos Aires",9959.0,-34.6131500,-58.4000000
1986,"Latin America","Argentina","Buenos Aires",10069.8,-34.6131500,-58.4000000
1987,"Latin America","Argentina","Buenos Aires",10180.6,-34.6131500,-58.4000000
1988,"Latin America","Argentina","Buenos Aires",10291.4,-34.6131500,-58.4000000
1989,"Latin America","Argentina","Buenos Aires",10402.2,-34.6131500,-58.4000000
1990,"Latin America","Argentina","Buenos Aires",10513.0,-34.6131500,-58.4000000
1991,"Latin America","Argentina","Buenos Aires",10688.4,-34.6131500,-58.4000000
1992,"Latin America","Argentina","Buenos Aires",10863.8,-34.6131500,-58.4000000
1993,"Latin America","Argentina","Buenos Aires",11039.2,-34.6131500,-58.4000000
1994,"Latin America","Argentina","Buenos Aires",11214.6,-34.6131500,-58.4000000
1995,"Latin America","Argentina","Buenos Aires",11390.0,-34.6131500,-58.4000000
1996,"Latin America","Argentina","Buenos Aires",11593.4,-34.6131500,-58.4000000
1997,"Latin America","Argentina","Buenos Aires",11796.8,-34.6131500,-58.4000000
1998,"Latin America","Argentina","Buenos Aires",12000.2,-34.6131500,-58.4000000
1999,"Latin America","Argentina","Buenos Aires",12203.6,-34.6131500,-58.4000000
2000,"Latin America","Argentina","Buenos Aires",12407.0,-34.6131500,-58.4000000
2001,"Latin America","Argentina","Buenos Aires",12591.6,-34.6131500,-58.4000000
2002,"Latin America","Argentina","Buenos Aires",12776.2,-34.6131500,-58.4000000
2003,"Latin America","Argentina","Buenos Aires",12960.8,-34.6131500,-58.4000000
2004,"Latin America","Argentina","Buenos Aires",13145.4,-34.6131500,-58.4000000
2005,"Latin America","Argentina","Buenos Aires",13330.0,-34.6131500,-58.4000000
2006,"Latin America","Argentina","Buenos Aires",13513.2,-34.6131500,-58.4000000
2007,"Latin America","Argentina","Buenos Aires",13696.4,-34.6131500,-58.4000000
2008,"Latin America","Argentina","Buenos Aires",13879.6,-34.6131500,-58.4000000
1500,"Middle East","Egypt","Cairo",400.0,30.0400000,31.2400000
1501,"Middle East","Egypt","Cairo",399.2,30.0400000,31.2400000
1502,"Middle East","Egypt","Cairo",398.4,30.0400000,31.2400000
1503,"Middle East","Egypt","Cairo",397.6,30.0400000,31.2400000
1504,"Middle East","Egypt","Cairo",396.8,30.0400000,31.2400000
1505,"Middle East","Egypt","Cairo",396.0,30.0400000,31.2400000
1506,"Middle East","Egypt","Cairo",395.2,30.0400000,31.2400000
1507,"Middle East","Egypt","Cairo",394.4,30.0400000,31.2400000
1508,"Middle East","Egypt","Cairo",393.6,30.0400000,31.2400000
1509,"Middle East","Egypt","Cairo",392.8,30.0400000,31.2400000
1510,"Middle East","Egypt","Cairo",392.0,30.0400000,31.2400000
1511,"Middle East","Egypt","Cairo",391.2,30.0400000,31.2400000
1512,"Middle East","Egypt","Cairo",390.4,30.0400000,31.2400000
1513,"Middle East","Egypt","Cairo",389.6,30.0400000,31.2400000
1514,"Middle East","Egypt","Cairo",388.8,30.0400000,31.2400000
1515,"Middle East","Egypt","Cairo",388.0,30.0400000,31.2400000
1516,"Middle East","Egypt","Cairo",387.2,30.0400000,31.2400000
1517,"Middle East","Egypt","Cairo",386.4,30.0400000,31.2400000
1518,"Middle East","Egypt","Cairo",385.6,30.0400000,31.2400000
1519,"Middle East","Egypt","Cairo",384.8,30.0400000,31.2400000
1520,"Middle East","Egypt","Cairo",384.0,30.0400000,31.2400000
1521,"Middle East","Egypt","Cairo",383.2,30.0400000,31.2400000
1522,"Middle East","Egypt","Cairo",382.4,30.0400000,31.2400000
1523,"Middle East","Egypt","Cairo",381.6,30.0400000,31.2400000
1524,"Middle East","Egypt","Cairo",380.8,30.0400000,31.2400000
1525,"Middle East","Egypt","Cairo",380.0,30.0400000,31.2400000
1526,"Middle East","Egypt","Cairo",379.2,30.0400000,31.2400000
1527,"Middle East","Egypt","Cairo",378.4,30.0400000,31.2400000
1528,"Middle East","Egypt","Cairo",377.6,30.0400000,31.2400000
1529,"Middle East","Egypt","Cairo",376.8,30.0400000,31.2400000
1530,"Middle East","Egypt","Cairo",376.0,30.0400000,31.2400000
1531,"Middle East","Egypt","Cairo",375.2,30.0400000,31.2400000
1532,"Middle East","Egypt","Cairo",374.4,30.0400000,31.2400000
1533,"Middle East","Egypt","Cairo",373.6,30.0400000,31.2400000
1534,"Middle East","Egypt","Cairo",372.8,30.0400000,31.2400000
1535,"Middle East","Egypt","Cairo",372.0,30.0400000,31.2400000
1536,"Middle East","Egypt","Cairo",371.2,30.0400000,31.2400000
1537,"Middle East","Egypt","Cairo",370.4,30.0400000,31.2400000
1538,"Middle East","Egypt","Cairo",369.6,30.0400000,31.2400000
1539,"Middle East","Egypt","Cairo",368.8,30.0400000,31.2400000
1540,"Middle East","Egypt","Cairo",368.0,30.0400000,31.2400000
1541,"Middle East","Egypt","Cairo",367.2,30.0400000,31.2400000
1542,"Middle East","Egypt","Cairo",366.4,30.0400000,31.2400000
1543,"Middle East","Egypt","Cairo",365.6,30.0400000,31.2400000
1544,"Middle East","Egypt","Cairo",364.8,30.0400000,31.2400000
1545,"Middle East","Egypt","Cairo",364.0,30.0400000,31.2400000
1546,"Middle East","Egypt","Cairo",363.2,30.0400000,31.2400000
1547,"Middle East","Egypt","Cairo",362.4,30.0400000,31.2400000
1548,"Middle East","Egypt","Cairo",361.6,30.0400000,31.2400000
1549,"Middle East","Egypt","Cairo",360.8,30.0400000,31.2400000
1550,"Middle East","Egypt","Cairo",360.0,30.0400000,31.2400000
1551,"Middle East","Egypt","Cairo",356.6,30.0400000,31.2400000
1552,"Middle East","Egypt","Cairo",353.2,30.0400000,31.2400000
1553,"Middle East","Egypt","Cairo",349.8,30.0400000,31.2400000
1554,"Middle East","Egypt","Cairo",346.4,30.0400000,31.2400000
1555,"Middle East","Egypt","Cairo",343.0,30.0400000,31.2400000
1556,"Middle East","Egypt","Cairo",339.6,30.0400000,31.2400000
1557,"Middle East","Egypt","Cairo",336.2,30.0400000,31.2400000
1558,"Middle East","Egypt","Cairo",332.8,30.0400000,31.2400000
1559,"Middle East","Egypt","Cairo",329.4,30.0400000,31.2400000
1560,"Middle East","Egypt","Cairo",326.0,30.0400000,31.2400000
1561,"Middle East","Egypt","Cairo",322.6,30.0400000,31.2400000
1562,"Middle East","Egypt","Cairo",319.2,30.0400000,31.2400000
1563,"Middle East","Egypt","Cairo",315.8,30.0400000,31.2400000
1564,"Middle East","Egypt","Cairo",312.4,30.0400000,31.2400000
1565,"Middle East","Egypt","Cairo",309.0,30.0400000,31.2400000
1566,"Middle East","Egypt","Cairo",305.6,30.0400000,31.2400000
1567,"Middle East","Egypt","Cairo",302.2,30.0400000,31.2400000
1568,"Middle East","Egypt","Cairo",298.8,30.0400000,31.2400000
1569,"Middle East","Egypt","Cairo",295.4,30.0400000,31.2400000
1570,"Middle East","Egypt","Cairo",292.0,30.0400000,31.2400000
1571,"Middle East","Egypt","Cairo",288.6,30.0400000,31.2400000
1572,"Middle East","Egypt","Cairo",285.2,30.0400000,31.2400000
1573,"Middle East","Egypt","Cairo",281.8,30.0400000,31.2400000
1574,"Middle East","Egypt","Cairo",278.4,30.0400000,31.2400000
1575,"Middle East","Egypt","Cairo",275.0,30.0400000,31.2400000
1576,"Middle East","Egypt","Cairo",272.0,30.0400000,31.2400000
1577,"Middle East","Egypt","Cairo",269.0,30.0400000,31.2400000
1578,"Middle East","Egypt","Cairo",266.0,30.0400000,31.2400000
1579,"Middle East","Egypt","Cairo",263.0,30.0400000,31.2400000
1580,"Middle East","Egypt","Cairo",260.0,30.0400000,31.2400000
1581,"Middle East","Egypt","Cairo",257.0,30.0400000,31.2400000
1582,"Middle East","Egypt","Cairo",254.0,30.0400000,31.2400000
1583,"Middle East","Egypt","Cairo",251.0,30.0400000,31.2400000
1584,"Middle East","Egypt","Cairo",248.0,30.0400000,31.2400000
1585,"Middle East","Egypt","Cairo",245.0,30.0400000,31.2400000
1586,"Middle East","Egypt","Cairo",242.0,30.0400000,31.2400000
1587,"Middle East","Egypt","Cairo",239.0,30.0400000,31.2400000
